home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,home_win_percentage,away_win_percentage,home_avg_goal_diff,away_avg_goal_diff,home_buildUpPlaySpeedClass_Fast,home_buildUpPlaySpeedClass_Slow,home_buildUpPlayDribblingClass_Lots,home_buildUpPlayDribblingClass_Normal,home_buildUpPlayPassingClass_Mixed,home_buildUpPlayPassingClass_Short,home_buildUpPlayPositioningClass_Organised,home_chanceCreationPassingClass_Risky,home_chanceCreationPassingClass_Safe,home_chanceCreationCrossingClass_Lots,home_chanceCreationCrossingClass_Normal,home_chanceCreationShootingClass_Lots,home_chanceCreationShootingClass_Normal,home_chanceCreationPositioningClass_Organised,home_defencePressureClass_High,home_defencePressureClass_Medium,home_defenceAggressionClass_Double,home_defenceAggressionClass_Press,home_defenceTeamWidthClass_Normal,home_defenceTeamWidthClass_Wide,home_defenceDefenderLineClass_Offside Trap,away_buildUpPlaySpeedClass_Fast,away_buildUpPlaySpeedClass_Slow,away_buildUpPlayDribblingClass_Lots,away_buildUpPlayDribblingClass_Normal,away_buildUpPlayPassingClass_Mixed,away_buildUpPlayPassingClass_Short,away_buildUpPlayPositioningClass_Organised,away_chanceCreationPassingClass_Risky,away_chanceCreationPassingClass_Safe,away_chanceCreationCrossingClass_Lots,away_chanceCreationCrossingClass_Normal,away_chanceCreationShootingClass_Lots,away_chanceCreationShootingClass_Normal,away_chanceCreationPositioningClass_Organised,away_defencePressureClass_High,away_defencePressureClass_Medium,away_defenceAggressionClass_Double,away_defenceAggressionClass_Press,away_defenceTeamWidthClass_Normal,away_defenceTeamWidthClass_Wide,away_defenceDefenderLineClass_Offside Trap,stat_diff,chance_creation_diff,goal_difference,win_percentage_diff,result
60.0,47.0,53.0,48.0,50.0,48.0,42.0,48.0,49.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,0.3021978021978022,0.5801886792452831,-0.35714285714285715,0.8018867924528302,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,8.0,6.0,-1.1590296495956873,-0.2779908770474809,0
54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,0.36792452830188677,0.45754716981132076,0.12264150943396226,0.45754716981132076,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,-20.0,-0.33490566037735847,-0.089622641509434,2
69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,0.1746031746031746,0.5,-0.8650793650793651,0.6284403669724771,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,21.0,28.0,-1.4935197320518423,-0.3253968253968254,1
38.0,45.0,39.0,29.0,30.0,39.0,25.0,37.0,35.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,0.25,0.4393939393939394,-0.6354166666666666,0.07575757575757576,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-15.0,-16.0,-0.7111742424242424,-0.1893939393939394,2
53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,0.31868131868131866,0.3867924528301887,-0.33516483516483514,0.0330188679245283,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,-4.0,15.0,-0.36818370308936343,-0.06811113414887005,1
58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,0.45754716981132076,0.5,0.45754716981132076,0.41037735849056606,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-24.0,12.0,0.047169811320754707,-0.042452830188679236,1
50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,52.0,46.0,51.0,60.0,53.0,47.0,60.0,50.0,65.0,0.5,0.6415094339622641,0.6284403669724771,1.1556603773584906,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-14.0,-32.0,-0.5272200103860135,-0.14150943396226412,1
52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,0.4393939393939394,0.36792452830188677,0.07575757575757576,0.12264150943396226,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,3.0,-2.0,-0.046883933676386505,0.07146941109205263,1
62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,38.0,45.0,39.0,29.0,30.0,39.0,25.0,37.0,35.0,0.3490566037735849,0.25,0.0330188679245283,-0.6354166666666666,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,13.0,13.0,0.668435534591195,0.09905660377358488,2
42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,0.3867924528301887,0.1746031746031746,0.0330188679245283,-0.8650793650793651,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-11.0,-19.0,0.8980982330038935,0.2121892782270141,2
52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,0.37264150943396224,0.31868131868131866,-0.11320754716981132,-0.33516483516483514,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-3.0,-5.0,0.22195728799502382,0.05396019075264358,0
42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,0.3867924528301887,0.36792452830188677,0.0330188679245283,0.12264150943396226,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,-4.0,-10.0,-0.08962264150943397,0.018867924528301938,2
42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,38.0,45.0,39.0,29.0,30.0,39.0,25.0,37.0,35.0,0.5801886792452831,0.25,0.8018867924528302,-0.6354166666666666,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,6.0,13.0,1.4373034591194969,0.33018867924528306,2
58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,0.45754716981132076,0.37264150943396224,0.45754716981132076,-0.11320754716981132,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,20.0,0.5707547169811321,0.08490566037735853,2
50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,0.5,0.31868131868131866,0.6284403669724771,-0.33516483516483514,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-6.0,-24.0,0.9636052021373123,0.18131868131868134,2
52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,0.4393939393939394,0.5,0.07575757575757576,0.41037735849056606,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-8.0,-10.0,-0.3346197827329903,-0.06060606060606061,2
60.0,47.0,53.0,48.0,50.0,48.0,42.0,48.0,49.0,52.0,46.0,51.0,60.0,53.0,47.0,60.0,50.0,65.0,0.3021978021978022,0.6415094339622641,-0.35714285714285715,1.1556603773584906,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,-12.0,-1.5128032345013478,-0.33931163176446194,2
52.0,46.0,51.0,60.0,53.0,47.0,60.0,50.0,65.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,0.6415094339622641,0.5801886792452831,1.1556603773584906,0.8018867924528302,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,6.0,18.0,0.35377358490566035,0.06132075471698106,0
54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,0.5,0.3867924528301887,0.41037735849056606,0.0330188679245283,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,15.0,18.0,0.37735849056603776,0.1132075471698113,1
54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,0.36792452830188677,0.5,0.12264150943396226,0.6284403669724771,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,14.0,19.0,-0.5057988575385148,-0.13207547169811323,2
52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,0.37264150943396224,0.4393939393939394,-0.11320754716981132,0.07575757575757576,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-14.0,2.0,-0.1889651229273871,-0.06675242995997716,0
69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,0.1746031746031746,0.3490566037735849,-0.8650793650793651,0.0330188679245283,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,6.0,14.0,-0.8980982330038935,-0.1744534291704103,0
53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,0.31868131868131866,0.45754716981132076,-0.33516483516483514,0.45754716981132076,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,5.0,-15.0,-0.7927120049761559,-0.1388658511300021,1
42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,0.5801886792452831,0.36792452830188677,0.8018867924528302,0.12264150943396226,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,-6.0,-5.0,0.679245283018868,0.2122641509433963,2
50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,0.5,0.45754716981132076,0.6284403669724771,0.45754716981132076,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-1.0,-39.0,0.1708931971611563,0.042452830188679236,0
52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,0.4393939393939394,0.1746031746031746,0.07575757575757576,-0.8650793650793651,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-4.0,-11.0,0.9408369408369409,0.2647907647907648,2
60.0,47.0,53.0,48.0,50.0,48.0,42.0,48.0,49.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,0.3021978021978022,0.5,-0.35714285714285715,0.41037735849056606,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-9.0,-7.0,-0.7675202156334232,-0.19780219780219782,1
62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,0.3490566037735849,0.31868131868131866,0.0330188679245283,-0.33516483516483514,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,9.0,-10.0,0.36818370308936343,0.030375285092266224,0
42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,0.3867924528301887,0.37264150943396224,0.0330188679245283,-0.11320754716981132,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,7.0,-10.0,0.14622641509433962,0.014150943396226467,2
52.0,46.0,51.0,60.0,53.0,47.0,60.0,50.0,65.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,0.6415094339622641,0.4393939393939394,1.1556603773584906,0.07575757575757576,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-3.0,15.0,1.079902801600915,0.20211549456832473,2
54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,0.5,0.5801886792452831,0.41037735849056606,0.8018867924528302,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,17.0,13.0,-0.3915094339622642,-0.08018867924528306,1
58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,0.45754716981132076,0.3867924528301887,0.45754716981132076,0.0330188679245283,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,-9.0,30.0,0.42452830188679247,0.07075471698113206,2
54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,0.36792452830188677,0.3490566037735849,0.12264150943396226,0.0330188679245283,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-1.0,5.0,0.08962264150943397,0.018867924528301883,2
52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,0.37264150943396224,0.5,-0.11320754716981132,0.6284403669724771,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,3.0,19.0,-0.7416479141422884,-0.12735849056603776,0
38.0,45.0,39.0,29.0,30.0,39.0,25.0,37.0,35.0,60.0,47.0,53.0,48.0,50.0,48.0,42.0,48.0,49.0,0.25,0.3021978021978022,-0.6354166666666666,-0.35714285714285715,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-14.0,-19.0,-0.2782738095238095,-0.05219780219780218,1
42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,0.5801886792452831,0.1746031746031746,0.8018867924528302,-0.8650793650793651,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-13.0,-14.0,1.6669661575321952,0.40558550464210846,2
58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,0.45754716981132076,0.31868131868131866,0.45754716981132076,-0.33516483516483514,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-5.0,15.0,0.7927120049761559,0.1388658511300021,0
50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,0.5,0.37264150943396224,0.6284403669724771,-0.11320754716981132,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-3.0,-19.0,0.7416479141422884,0.12735849056603776,2
52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,52.0,46.0,51.0,60.0,53.0,47.0,60.0,50.0,65.0,0.4393939393939394,0.6415094339622641,0.07575757575757576,1.1556603773584906,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,3.0,-15.0,-1.079902801600915,-0.20211549456832473,1
62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,0.3490566037735849,0.36792452830188677,0.0330188679245283,0.12264150943396226,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,1.0,-5.0,-0.08962264150943397,-0.018867924528301883,2
42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,0.3867924528301887,0.5,0.0330188679245283,0.41037735849056606,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-15.0,-18.0,-0.37735849056603776,-0.1132075471698113,1
42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,58.0,52.0,38.0,67.0,48.0,56.0,47.0,45.0,55.0,0.5801886792452831,0.45754716981132076,0.8018867924528302,0.45754716981132076,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,7.0,-25.0,0.34433962264150947,0.12264150943396229,2
50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,0.5,0.5,0.6284403669724771,0.41037735849056606,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-25.0,-27.0,0.218063008481911,0.0,1
52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,0.4393939393939394,0.31868131868131866,0.07575757575757576,-0.33516483516483514,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,11.0,-7.0,0.4109224109224109,0.12071262071262073,2
60.0,47.0,53.0,48.0,50.0,48.0,42.0,48.0,49.0,69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,0.3021978021978022,0.1746031746031746,-0.35714285714285715,-0.8650793650793651,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-5.0,-8.0,0.5079365079365079,0.12759462759462759,2
62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,0.3490566037735849,0.3867924528301887,0.0330188679245283,0.0330188679245283,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,5.0,5.0,0.0,-0.03773584905660382,1
38.0,45.0,39.0,29.0,30.0,39.0,25.0,37.0,35.0,52.0,46.0,51.0,60.0,53.0,47.0,60.0,50.0,65.0,0.25,0.6415094339622641,-0.6354166666666666,1.1556603773584906,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-12.0,-31.0,-1.7910770440251573,-0.3915094339622641,1
54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,0.5,0.3490566037735849,0.41037735849056606,0.0330188679245283,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,10.0,13.0,0.37735849056603776,0.15094339622641512,2
58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,0.45754716981132076,0.4393939393939394,0.45754716981132076,0.07575757575757576,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-16.0,-15.0,0.381789594053745,0.018153230417381372,0
54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,60.0,47.0,53.0,48.0,50.0,48.0,42.0,48.0,49.0,0.36792452830188677,0.3021978021978022,0.12264150943396226,-0.35714285714285715,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,-1.0,0.47978436657681944,0.06572672610408459,1
42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,50.0,55.0,37.0,28.0,66.0,34.0,55.0,59.0,52.0,0.3867924528301887,0.5,0.0330188679245283,0.6284403669724771,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,10.0,9.0,-0.5954214990479487,-0.1132075471698113,1
69.0,44.0,58.0,56.0,52.0,61.0,38.0,49.0,65.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,0.1746031746031746,0.5801886792452831,-0.8650793650793651,0.8018867924528302,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,14.0,-1.6669661575321952,-0.40558550464210846,1
53.0,49.0,43.0,52.0,58.0,42.0,59.0,47.0,62.0,38.0,45.0,39.0,29.0,30.0,39.0,25.0,37.0,35.0,0.31868131868131866,0.25,-0.33516483516483514,-0.6354166666666666,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,4.0,23.0,0.3002518315018315,0.06868131868131866,2
